Network Traffic (MB/s),Request Size (MB),Threshold,Response Time (ms),CPU Load A,CPU Load B,Conn A,Conn B,Label_A,Label_B
297.0,363.0,6.0,713,0.5894539894846972,0.6132916848873791,0.6376882468959355,0.2420220799808772,0,1
245.0,205.0,8.0,310,0.7140527233781268,0.0913914863317764,0.1992703364668008,0.8774700466544819,0,1
504.0,246.0,4.0,736,0.7387231507265664,0.0137455540113452,0.2483762603698002,0.2144064829931645,0,1
290.0,262.0,2.0,549,0.2708063280369726,0.2475597702798864,0.0625262957428457,0.4589405165968203,1,0
16.0,205.0,6.0,859,0.7327334747861651,0.6067317247174364,0.6728716685980798,0.0811491785362391,0,1
698.0,120.0,5.0,525,0.9514907101767872,0.8384918338430248,0.8050903184956627,0.8229838050417675,0,1
774.0,683.0,5.0,265,0.9327105081327614,0.5442539661136977,0.2002820178676259,0.6167836078525412,0,1
569.0,315.0,1.0,823,0.742881493667939,0.7379173933540254,0.5214490241668801,0.068458719333578,0,1
535.0,527.0,1.0,853,0.3711129384301278,0.9207666084633572,0.584448909757426,0.5383319432557134,1,0
386.0,268.0,7.0,848,0.2688535143821935,0.3684489199165789,0.8953460891531693,0.6664630475268357,1,0
155.0,591.0,2.0,19,0.7873870267523329,0.4543454230676551,0.6302472194561579,0.2483836087432075,0,1
696.0,358.0,2.0,490,0.7054608302834863,0.4276013337033373,0.4425455148147456,0.6493223245768817,0,1
199.0,422.0,6.0,469,0.9362806214689268,0.0640063466086209,0.8247432373470076,0.2923831104121931,0,1
162.0,732.0,7.0,652,0.4439194545063778,0.0219133287750089,0.301046077834313,0.5026312426301305,0,1
287.0,353.0,9.0,819,0.056176077347439,0.4910957293831651,0.9271106288584272,0.1053932181078052,1,0
746.0,283.0,8.0,402,0.7644407280755043,0.4096710533759926,0.655173714524338,0.2602365979852293,0,1
591.0,818.0,8.0,822,0.1594922625413583,0.1604626142712264,0.0704919456431446,0.185646704901243,1,0
468.0,81.0,8.0,502,0.6642193849889683,0.881690611843508,0.8141256855911618,0.6851343098744841,1,0
386.0,826.0,2.0,254,0.1104318634111026,0.2891874462959498,0.309806875322469,0.2499569463976212,1,0
168.0,448.0,5.0,646,0.5150056597097231,0.5355538148796726,0.3568859751711102,0.353789158736436,1,0
300.0,659.0,5.0,808,0.8285555979060814,0.7892928483196856,0.3077958316807456,0.9137884438732592,1,0
373.0,854.0,1.0,835,0.952815017002506,0.3267425420300408,0.3544249487930548,0.5056341534219588,0,1
660.0,384.0,6.0,409,0.9411208125336736,0.8763194331423115,0.1025679625835898,0.3927307432714162,1,0
217.0,812.0,1.0,137,0.5533711897497718,0.50313247255154,0.1938630679368926,0.8588167711681547,1,0
320.0,354.0,3.0,618,0.6769407829968374,0.8379083748518036,0.8587642793494722,0.7483558536657398,1,0
443.0,29.0,9.0,744,0.4392106012497173,0.6105467550154245,0.1603654061197431,0.6736454174749077,1,0
643.0,65.0,2.0,710,0.1792532557392807,0.6939495905101568,0.2295981607539686,0.1175513001502199,1,0
203.0,875.0,6.0,285,0.1652844901429574,0.0019921352190702,0.7187396178535302,0.7324010490583791,0,1
205.0,378.0,1.0,539,0.5149333499132595,0.1613628010553837,0.0835543375106897,0.019128966437287,0,1
315.0,515.0,1.0,440,0.1657481769652207,0.8908555349831467,0.2415368417016817,0.3542713272172156,1,0
451.0,885.0,2.0,850,0.1053454844813331,0.2223613047481702,0.5192245707802051,0.6077526830956526,1,0
357.0,575.0,7.0,321,0.245352314166211,0.0577321592251172,0.3910328691273986,0.2342033709263341,0,1
599.0,819.0,1.0,604,0.2195539232298019,0.9598628027134553,0.6163004859257241,0.5568784431720959,1,0
621.0,146.0,5.0,738,0.4157751035233219,0.4289443334301442,0.5409050038380808,0.6964298070361072,1,0
537.0,424.0,2.0,496,0.7021460961818294,0.1716939077054495,0.500112752076627,0.4119580950341019,0,1
504.0,895.0,3.0,351,0.8705269662693842,0.6314189212183764,0.5325040664159818,0.1153946421789173,0,1
264.0,500.0,6.0,316,0.6056378893234114,0.1172039056802334,0.337206575565752,0.1428419648143318,0,1
90.0,259.0,5.0,842,0.6920736470243689,0.2062521138361526,0.391859373188026,0.8956747776187787,0,1
607.0,863.0,4.0,354,0.2043163833989703,0.5078050639587791,0.419271661166022,0.0181240410457297,1,0
735.0,799.0,6.0,188,0.7927581135728128,0.0690459063145997,0.4742550209769536,0.5606782949389499,0,1
395.0,376.0,1.0,28,0.6284264566145871,0.6886316293078756,0.2532723835227151,0.0099787766584493,0,1
257.0,168.0,7.0,886,0.723443662354912,0.5356565993475786,0.8361177032072488,0.8213883629006943,0,1
603.0,337.0,3.0,610,0.8433261677878832,0.4850946599795401,0.3336283958368656,0.79155820259137,0,1
348.0,155.0,5.0,91,0.4512941130292549,0.1834421964034345,0.8549740195614743,0.8825598767723473,0,1
760.0,408.0,2.0,25,0.4663097561401701,0.0756997273097874,0.3878260899169312,0.8035376594626034,0,1
508.0,260.0,4.0,500,0.9017740285462288,0.2034727424975958,0.0669736120252715,0.8773504531328387,0,1
54.0,532.0,6.0,223,0.3894049389788753,0.5417609642675633,0.9680658120507588,0.0665647279142228,0,1
346.0,682.0,4.0,763,0.6483180074520956,0.074105422574867,0.3754689284665004,0.8038145451934468,0,1
483.0,394.0,8.0,96,0.4334722327556344,0.9971823539029504,0.5590592849466022,0.3211621526359535,1,0
30.0,674.0,7.0,429,0.2201113259047531,0.3505205342861618,0.3725332737595508,0.0687136777239609,1,0
272.0,435.0,4.0,524,0.3695741994267731,0.4642385197392249,0.7227377522388047,0.656729484721608,1,0
298.0,788.0,6.0,311,0.7087656552291542,0.008363681876857,0.217667399580536,0.6616842883998565,0,1
187.0,496.0,3.0,11,0.4839893681797471,0.0053134756683459,0.8044946424318223,0.7728095732903374,0,1
63.0,680.0,3.0,167,0.5484191629935626,0.0664633257762721,0.7665150495325846,0.583713587731364,0,1
414.0,225.0,8.0,41,0.7819599771579592,0.7517469923958404,0.8030020719578371,0.5180080664046248,0,1
786.0,684.0,9.0,40,0.140324518193515,0.6711574733796887,0.6204737850519706,0.7422531871990872,1,0
183.0,61.0,4.0,338,0.1698810060507353,0.1949751999002892,0.8904095172193285,0.7499777984520708,0,1
251.0,96.0,3.0,68,0.9082284887003228,0.7587153211639207,0.5971553059903019,0.6541327370278737,0,1
655.0,170.0,3.0,896,0.88912792394001,0.5788067545119405,0.6323913243283874,0.1564767160036005,0,1
101.0,443.0,2.0,325,0.4739212201161027,0.716397111958099,0.2709426983163654,0.2022541805245349,1,0
507.0,211.0,3.0,193,0.3138268082244155,0.2415006279928334,0.2149126370363958,0.4248508428680869,1,0
114.0,31.0,3.0,180,0.907838513883534,0.5070596467387183,0.187920380815323,0.076971669380874,0,1
252.0,554.0,7.0,167,0.6961561451379252,0.3827987644363878,0.8218309465853593,0.6595107686407702,0,1
737.0,581.0,6.0,694,0.7962414505413685,0.2719460394184487,0.6923589224610581,0.2640619846937188,0,1
570.0,330.0,3.0,717,0.9390684794502916,0.6363742815333744,0.3245118001753421,0.2695118622922726,0,1
134.0,632.0,4.0,733,0.1909265850716435,0.6946409588937278,0.2187156129979273,0.5953032659274891,1,0
46.0,618.0,7.0,97,0.2646350269253573,0.6619689447938686,0.8149397285405392,0.7780252431446532,1,0
138.0,429.0,3.0,674,0.7608513309307817,0.187722405692252,0.0883849469845187,0.6989488284873856,0,1
319.0,497.0,6.0,331,0.3683472137943513,0.4323462264033473,0.031149092793391,0.2595764492750492,1,0
353.0,370.0,3.0,892,0.033676403874464,0.8791857726012476,0.2433966832185304,0.557337169573008,1,0
211.0,480.0,2.0,577,0.0389793206611304,0.6668473913056581,0.3230273457540938,0.8979191869576658,1,0
320.0,550.0,6.0,581,0.8881181889340358,0.3252906183617478,0.900960895690468,0.9961576734987788,0,1
370.0,326.0,9.0,329,0.8254156641239481,0.844871347755229,0.2490087361090899,0.5767023988577563,1,0
616.0,508.0,7.0,892,0.0672559139673678,0.0949179368216697,0.9988926120332906,0.3266392494259109,0,1
202.0,734.0,6.0,264,0.7481839120488464,0.8066650530268165,0.8580232710072292,0.9976282974021564,1,0
785.0,869.0,9.0,648,0.2414964852568678,0.0403508268596997,0.411191517994586,0.1300806698289469,0,1
92.0,652.0,3.0,600,0.0224258891620551,0.3604268271414861,0.7837382510752364,0.5661806912250709,1,0
314.0,482.0,2.0,775,0.312777989210354,0.6543420054927197,0.2320181803088107,0.014381446072085,1,0
333.0,486.0,6.0,684,0.7643533864364274,0.6237430848640091,0.76230262450096,0.0389380166876656,0,1
587.0,146.0,8.0,330,0.8371196278306522,0.6195262000363033,0.5633953507126401,0.6246140481145316,0,1
54.0,739.0,4.0,250,0.8644332468683641,0.5869365065589071,0.5809503798881793,0.9906791570657658,0,1
397.0,578.0,8.0,351,0.756730167068568,0.4422938054511353,0.7073970000329277,0.3892304716917885,0,1
359.0,105.0,9.0,408,0.228875462483499,0.5968518768877594,0.9281820981139516,0.9291395200154628,1,0
606.0,849.0,7.0,306,0.3419052781054903,0.527677466221695,0.2116358985698612,0.9956311094988834,1,0
317.0,392.0,4.0,242,0.9811179078679356,0.6495089297074473,0.8044140596774734,0.7151001612837,0,1
248.0,175.0,1.0,333,0.5931582190394682,0.0533479969888976,0.454764342552661,0.6747863021674105,0,1
572.0,879.0,5.0,456,0.6775316138836847,0.3731226184223836,0.9416919866580306,0.167357032236781,0,1
177.0,767.0,6.0,585,0.5003594462155606,0.6908839765508228,0.6971358058918092,0.6486389567688156,1,0
131.0,472.0,6.0,81,0.2752882134518601,0.1562065686866219,0.6359403268267109,0.5993021161394377,0,1
750.0,485.0,3.0,399,0.1793560102892409,0.7051391455705633,0.4551719917336564,0.6677605916031529,1,0
102.0,578.0,3.0,882,0.8373670797701507,0.1697284285769231,0.0191448679968366,0.7791025863957868,0,1
610.0,388.0,1.0,142,0.6096974251526159,0.6996395696221217,0.8381549749886426,0.8028109348245005,1,0
486.0,822.0,8.0,42,0.9609201469288248,0.5359350788521182,0.4884956326599053,0.4018871998907301,0,1
233.0,782.0,9.0,554,0.1536910428442045,0.5726072328820224,0.2770125243259788,0.9213075122129756,1,0
788.0,151.0,5.0,454,0.5831908042770976,0.5928401805081102,0.35492466087701,0.0519893519777074,0,1
695.0,766.0,9.0,413,0.0317437653729886,0.4233351441531975,0.0845653780972378,0.6068469555401391,1,0
427.0,348.0,3.0,150,0.8809730056396574,0.8829148165187222,0.6590454101322324,0.211231831472931,0,1
239.0,398.0,6.0,415,0.8629968313588721,0.8860934353132082,0.1966535849529587,0.7374260857706773,1,0
299.0,352.0,8.0,345,0.2865195489271229,0.8026403123529297,0.9972378999036028,0.0300260053293928,1,0
220.0,303.0,6.0,32,0.8973658657909319,0.622630533598658,0.9733826191648212,0.4650095175264276,0,1
732.0,637.0,1.0,593,0.8473879305713737,0.0623940685982772,0.3352790500782957,0.0670165377512099,0,1
151.0,271.0,2.0,289,0.9753431334790704,0.8169739072718367,0.8525474212459705,0.9379652314338942,0,1
546.0,748.0,6.0,391,0.0851034861197853,0.3855975925133333,0.0710348890440021,0.2107931015500286,1,0
584.0,67.0,3.0,666,0.2293657770376723,0.4691072110475787,0.2685621674536426,0.100978106817761,1,0
677.0,173.0,3.0,448,0.1674910890941077,0.1472755635520909,0.9730767979122984,0.7592925069184736,0,1
81.0,383.0,7.0,835,0.967761465269562,0.4397404865079085,0.2783684816626566,0.7982931972091867,0,1
624.0,705.0,6.0,200,0.3262539180411468,0.2993833737053483,0.2325059922078312,0.1296789782242353,0,1
378.0,341.0,9.0,456,0.2564630610167659,0.3553197484738877,0.6739942081457304,0.0625648422194515,0,1
389.0,216.0,3.0,470,0.2105069396653429,0.8090236402916764,0.1469219235837707,0.3426451465225215,1,0
67.0,274.0,1.0,77,0.8646589218581401,0.1549253111434426,0.0827368356181899,0.4845379950800108,0,1
516.0,365.0,3.0,242,0.3024195112785364,0.5634083644838541,0.8038048904834751,0.1371484881527431,0,1
42.0,426.0,9.0,664,0.580699084554285,0.5055087603898639,0.1440787860131995,0.6239984855289824,1,0
368.0,342.0,8.0,691,0.2736404178607716,0.4878343185440125,0.0822723242770618,0.459584057213623,1,0
147.0,705.0,8.0,678,0.3064634680428203,0.8223812111853543,0.0569787269973682,0.4186072749183299,1,0
186.0,878.0,4.0,558,0.458431424131438,0.7250060762991187,0.574287575090211,0.667212337194181,1,0
586.0,797.0,3.0,491,0.7770492856517561,0.8622029736581888,0.3138754967224705,0.538022705363903,1,0
774.0,887.0,9.0,237,0.8401080784391999,0.9894511309650564,0.8895193110437631,0.3714672626243768,0,1
346.0,442.0,5.0,532,0.1951665172186504,0.4893925374065887,0.7416414518360422,0.4925690707532976,1,0
624.0,401.0,7.0,396,0.4831808633136685,0.8382304210818006,0.3614037790671863,0.8597946748116456,1,0
124.0,553.0,4.0,494,0.4068048009517235,0.3282331056783394,0.453989911199699,0.7624469586748684,1,0
542.0,825.0,5.0,113,0.1260020278639942,0.1964192158720173,0.951444825663092,0.1754916273813573,0,1
475.0,703.0,1.0,558,0.5677273179310546,0.5793144666619379,0.4896244620502448,0.6447452485768186,1,0
111.0,233.0,6.0,180,0.2298267257976184,0.5526622677767482,0.3721732552468971,0.661667259629189,1,0
714.0,458.0,5.0,65,0.1412235433731494,0.5708774168394762,0.1852703553833237,0.2786430631150364,1,0
105.0,332.0,9.0,126,0.2187098003235832,0.1828377798688171,0.825710951560667,0.2857075676608903,0,1
776.0,436.0,3.0,589,0.9271237818644492,0.9699265253451907,0.5712604699370973,0.1430011226657264,0,1
482.0,677.0,4.0,545,0.3745482433795812,0.797732263348214,0.3673907286970704,0.0870172183027887,1,0
466.0,721.0,2.0,768,0.5567849109281879,0.8451208514960348,0.7959263871435024,0.1751231401303532,1,0
597.0,656.0,8.0,799,0.6727646144124667,0.2205042634356471,0.2182075345521722,0.8740717733051852,0,1
413.0,886.0,4.0,319,0.2496689527402301,0.2632473465180112,0.0006533907612995,0.8706690341255177,1,0
513.0,861.0,6.0,775,0.7925948132091347,0.627328935090678,0.7502657639388423,0.1520485674244918,0,1
81.0,710.0,6.0,110,0.4583235945875754,0.3512193873487809,0.0937765262570164,0.4861304852149241,1,0
337.0,661.0,2.0,615,0.9207396503426354,0.0400591190506944,0.2914609134937939,0.2075409362057034,0,1
745.0,423.0,7.0,552,0.2381466536656963,0.9084345518793752,0.4680690542342901,0.4662994129398188,1,0
582.0,470.0,9.0,562,0.7605756424552823,0.1544922040049258,0.4872653541000508,0.4299852141210597,0,1
319.0,325.0,7.0,447,0.5969106905466561,0.9995577032504386,0.7694488940820471,0.3978657030174272,1,0
618.0,459.0,8.0,370,0.827553052274047,0.1707083633124801,0.0304636863089601,0.204448372464273,0,1
703.0,320.0,2.0,418,0.3404115561142596,0.5105807574595599,0.6151291405411998,0.9106057172144216,1,0
336.0,668.0,3.0,876,0.5098540095504577,0.5012756446257294,0.0502430098229821,0.0349115526562238,0,1
348.0,811.0,9.0,782,0.5511599619163721,0.4381786132483445,0.8391803949802986,0.1606795847118451,0,1
736.0,121.0,6.0,81,0.0249716621170495,0.4490387679301258,0.2374785567522574,0.0496143733388374,1,0
114.0,165.0,6.0,664,0.724598286847629,0.1115929999572474,0.6083195000077717,0.2810497501668891,0,1
317.0,892.0,4.0,826,0.173496050355022,0.3797515229193174,0.8014457762229537,0.3920935769045727,1,0
566.0,177.0,8.0,262,0.7507696492110557,0.1254862967991507,0.7727714196650791,0.2369333249066486,0,1
612.0,454.0,1.0,478,0.6773931298888728,0.5657815548409963,0.9291447172116872,0.387322517975314,0,1
571.0,114.0,9.0,88,0.0661651888344404,0.0191554855512529,0.8268585609727531,0.5247356376614322,0,1
431.0,577.0,8.0,24,0.7752440518349493,0.2344256000115147,0.3450837455132337,0.0301038722113189,0,1
513.0,336.0,3.0,50,0.9614923245741122,0.6678679067008134,0.9332050877593062,0.2654964074290723,0,1
360.0,415.0,2.0,89,0.6114636112256608,0.6784999682926378,0.3175497002575884,0.8481092350156301,1,0
585.0,490.0,8.0,438,0.9471614629002478,0.8848551176960043,0.7390669759393725,0.277464679724954,0,1
521.0,435.0,3.0,231,0.2816160421056317,0.963360320446038,0.010284495935692,0.7160499732421445,1,0
575.0,524.0,3.0,478,0.7062461625552622,0.6226895409497974,0.9901088460868658,0.3118794357637252,0,1
110.0,27.0,8.0,837,0.3399718637932482,0.0789394029465555,0.4427981365437374,0.2610485262348481,0,1
43.0,46.0,7.0,315,0.3433867021776442,0.8345717902556277,0.9354845135274956,0.1857330720051856,1,0
349.0,83.0,7.0,38,0.3725089315534658,0.928630562115394,0.0618084606892226,0.0923605281113785,1,0
127.0,787.0,6.0,266,0.1627909892062293,0.5952128341268748,0.1504722710059974,0.9680763814507336,1,0
466.0,867.0,5.0,58,0.4467145272585203,0.5015179603501664,0.2466586158054065,0.4709602524347335,1,0
487.0,745.0,3.0,569,0.6619136326370115,0.7511771369540428,0.753868082709913,0.5778911126940883,1,0
166.0,383.0,3.0,238,0.9043597749938572,0.8174078473061094,0.7570481146986254,0.0556055216804606,0,1
773.0,485.0,1.0,340,0.0068779622196493,0.2124472771954729,0.6635235939134523,0.4111974888825458,1,0
469.0,189.0,4.0,619,0.4024062592993117,0.8845868882296137,0.8955628481318387,0.9091752640535856,1,0
588.0,859.0,3.0,499,0.3138780765150273,0.6910558127392618,0.2716331812743696,0.1906098330744497,1,0
444.0,747.0,2.0,94,0.1846324573473692,0.342107620863594,0.4299576197798217,0.8309491710550684,1,0
387.0,728.0,2.0,857,0.1198910934727121,0.7349258473948942,0.5314549141893053,0.2879453426759925,1,0
223.0,203.0,3.0,320,0.4928195845328246,0.2999420697770226,0.596081955238306,0.4338439228552442,0,1
728.0,225.0,8.0,831,0.1644055290788787,0.1165830745556967,0.5466956820721302,0.9024130332861034,1,0
587.0,553.0,6.0,517,0.3439576865576855,0.7330001072226232,0.658661354939767,0.931554914309481,1,0
691.0,292.0,4.0,215,0.8209810172991409,0.566605258905463,0.6570304982341073,0.8983864665840349,0,1
592.0,841.0,5.0,229,0.3995187845869348,0.3267947058577773,0.0108110836351963,0.8265510741914642,1,0
596.0,718.0,8.0,749,0.8009807004033649,0.1044545181001513,0.5768573811327002,0.4639816981668874,0,1
578.0,652.0,1.0,70,0.1187090955091114,0.9805682270607236,0.2146958874633554,0.0672341800905611,1,0
226.0,32.0,4.0,673,0.5948473795019096,0.7388666771330327,0.0324434460471869,0.6587176387270222,1,0
788.0,332.0,2.0,673,0.5322918759514544,0.1032650088750484,0.172523876946362,0.5679742973160805,0,1
530.0,659.0,6.0,300,0.2963576135132884,0.938315728651316,0.8187402294840508,0.983567206513663,1,0
242.0,322.0,4.0,475,0.259670838950414,0.969723632797977,0.4312338697915578,0.3475187953137546,1,0
207.0,511.0,5.0,479,0.0503495269693532,0.0527652578596026,0.6920112559466547,0.4579289944340279,0,1
422.0,566.0,7.0,230,0.2265216260361057,0.6139703063252326,0.2528581182501112,0.5776317543444226,1,0
472.0,597.0,3.0,888,0.3592087469826903,0.823552226611819,0.8206961607667793,0.4773503981224013,1,0
327.0,557.0,7.0,716,0.3508191093350156,0.3625597965590945,0.8057145256682179,0.328179482797612,0,1
36.0,801.0,7.0,407,0.209059373706846,0.0846883418753068,0.4666931208844084,0.4821320989198419,0,1
86.0,490.0,7.0,401,0.8409087104029072,0.2212386964460639,0.3809912736683999,0.8084057388936909,0,1
43.0,589.0,1.0,872,0.8236236107489735,0.3846110759787682,0.4591240232866809,0.3032858908492829,0,1
80.0,407.0,4.0,248,0.932554878419312,0.1186437657415803,0.93374942300147,0.6838664518353432,0,1
393.0,471.0,9.0,446,0.5315721526867312,0.0326590607844958,0.4755961918220083,0.4077481050027323,0,1
506.0,394.0,9.0,150,0.1612188119751225,0.6564096035006569,0.9711509073682858,0.5621888110645251,1,0
518.0,390.0,2.0,335,0.7147532764439458,0.0684504525660167,0.4176669958169947,0.1163584851644958,0,1
485.0,693.0,8.0,881,0.6127958355365104,0.9384821582141546,0.6617777324716385,0.0768030483144215,1,0
395.0,76.0,1.0,847,0.3546662049850828,0.5506633794408515,0.4032077561332522,0.8336440104751723,1,0
249.0,900.0,1.0,490,0.8146710047099892,0.6118310201032214,0.3734579451327052,0.2553363737632441,0,1
340.0,53.0,9.0,389,0.1058743182131293,0.354897683486554,0.4131725172077195,0.6758229251040736,1,0
553.0,807.0,9.0,424,0.6581598242975735,0.0701081396412569,0.3952593154311578,0.1817788672173619,0,1
647.0,707.0,6.0,597,0.1568127053168057,0.8273021497372459,0.0419152167162575,0.4191828759021213,1,0
88.0,831.0,2.0,253,0.1682036557665182,0.879330215678474,0.5570405132750351,0.231380636376848,1,0
360.0,65.0,5.0,469,0.5024272871663764,0.7314863597031158,0.9581180089194338,0.2204460042454189,0,1
227.0,152.0,1.0,813,0.8861817721293451,0.9343041141674904,0.9164205445320662,0.6354143568619098,0,1
501.0,507.0,3.0,621,0.6298206544347077,0.4032106331838228,0.7523978823037879,0.5312940183509319,0,1
47.0,329.0,5.0,144,0.6774380712282945,0.4284579038487954,0.7314964640431391,0.8244715176045491,0,1
30.0,182.0,4.0,554,0.1464362566028161,0.832929715574228,0.5402965317903072,0.8446659090902243,1,0
460.0,252.0,8.0,456,0.4313017063410146,0.379040485383035,0.9150607325172224,0.2511692675484013,0,1
686.0,402.0,1.0,337,0.8442123252861431,0.4840205725094041,0.5140954425512597,0.308468281489484,0,1
788.0,761.0,6.0,811,0.5730422006190157,0.3252111962762113,0.0392694142416523,0.271998605344356,0,1
325.0,884.0,4.0,314,0.0063790434065906,0.9783547870568566,0.9657472098197476,0.395155297472305,1,0
572.0,200.0,4.0,476,0.728370854339646,0.345806098410425,0.671093157085976,0.8054300430459791,0,1
614.0,194.0,4.0,70,0.9467562446922408,0.400212275849672,0.7832979829560477,0.2659284506321188,0,1
518.0,313.0,1.0,298,0.9903323037936484,0.0257695987643511,0.603528806501121,0.6595059816513271,0,1
203.0,806.0,1.0,792,0.6880455570741288,0.120387578789089,0.9385297834731304,0.1811832790500828,0,1
529.0,738.0,6.0,357,0.6227534032398411,0.2226760791230849,0.3072164170212709,0.5464585417281244,0,1
65.0,290.0,3.0,140,0.4171934185645765,0.1602256009765063,0.1709364024208483,0.4181447881627996,0,1
54.0,574.0,8.0,416,0.7572829782755007,0.8979646468477885,0.0841276622593828,0.393103907559401,1,0
296.0,572.0,4.0,841,0.1002455637228766,0.0165924806325978,0.6617186826439566,0.6024494419665878,0,1
490.0,57.0,7.0,462,0.1630191138148862,0.2338128330930641,0.0237077536445183,0.8349472056944037,1,0
785.0,124.0,4.0,710,0.9746905960485516,0.1354595367946908,0.2314752137652981,0.868409523946934,0,1
362.0,232.0,1.0,656,0.9264637979561848,0.4196273828068103,0.0506224722690741,0.0393918336928194,0,1
792.0,288.0,1.0,597,0.5739498660690104,0.392895108893179,0.0286524275776545,0.5832523923125568,1,0
681.0,290.0,8.0,891,0.0113025365890224,0.787371958149273,0.3064328227033716,0.0402580030092321,1,0
20.0,825.0,4.0,808,0.5883522209831533,0.3976844144330547,0.9738004133571496,0.5441986625037022,0,1
342.0,865.0,4.0,782,0.2752391810370083,0.7094388646339748,0.2714920025427113,0.9042432914075652,1,0
679.0,701.0,4.0,557,0.3747219705073764,0.5498685627762052,0.0505731038242288,0.4261212379522308,1,0
146.0,750.0,9.0,619,0.832363539660995,0.8056488053633419,0.2243185588535262,0.2260790710105626,0,1
341.0,307.0,4.0,180,0.8173053122132368,0.9303984201693256,0.0953609212730035,0.4500586394262252,1,0
577.0,603.0,4.0,28,0.3374542789642289,0.8706884554574393,0.0835249146800187,0.2111259425580374,1,0
454.0,820.0,9.0,366,0.7524683375864943,0.0512938489812155,0.4925353807142892,0.44210703467972,0,1
641.0,308.0,6.0,867,0.3344011789887486,0.3945723153189238,0.5299405869302329,0.1613673583883831,0,1
69.0,429.0,5.0,254,0.5719958782835928,0.8054323292999863,0.760160929790159,0.1538999046937736,0,1
237.0,569.0,4.0,67,0.1492494697414739,0.2681743677449133,0.3610747263410372,0.4084555814084826,1,0
466.0,410.0,8.0,724,0.6796972168333453,0.0566804321658354,0.0346727042260663,0.391910562943909,0,1
349.0,498.0,8.0,515,0.6971636921379805,0.1934353429564825,0.6415044812562517,0.2598281379402994,0,1
123.0,634.0,3.0,778,0.8860861088135163,0.8956899442666165,0.2972872042813265,0.2299937539632405,0,1
603.0,678.0,3.0,340,0.4113039720662312,0.2405315851801487,0.6723838432917036,0.8260646845482855,0,1
676.0,53.0,5.0,469,0.673092130911217,0.8243504472493495,0.3969921622074741,0.1563169707088608,1,0
165.0,422.0,5.0,804,0.7379509473975921,0.3604745051415539,0.6712708252291325,0.2706439419817656,0,1
133.0,409.0,1.0,151,0.0812296348066726,0.9925817954877634,0.1562015079305992,0.988420993963481,1,0
730.0,770.0,6.0,653,0.9772799325664472,0.7938181039080396,0.6594229620819976,0.5778070502510847,0,1
72.0,414.0,9.0,181,0.8661015453778347,0.2894395216194879,0.467681212484877,0.6193899693665019,0,1
330.0,39.0,8.0,122,0.4111904758694911,0.427486454090268,0.3302846675020844,0.564231816684536,1,0
166.0,282.0,5.0,552,0.850574528015116,0.2015283780063128,0.9344330387534414,0.6890876537482297,0,1
439.0,63.0,2.0,380,0.8232732126800302,0.5561906926300116,0.7795167014240635,0.0162003973394672,0,1
95.0,603.0,2.0,400,0.8183804247795352,0.0401388590853665,0.8899133763628625,0.9919627472386432,0,1
327.0,129.0,8.0,590,0.2940674621767778,0.2103185562857936,0.7653633638580407,0.2530263409202532,0,1
71.0,239.0,3.0,341,0.8655623831722035,0.1028425921574767,0.1259551963793582,0.9791515551006156,0,1
356.0,784.0,3.0,659,0.6738388982700046,0.8468872244289528,0.324329377351518,0.6764837495206044,1,0
169.0,788.0,9.0,770,0.5942418273085972,0.603150120122947,0.6825324595377216,0.5753591731290986,0,1
715.0,33.0,6.0,791,0.4290623693026659,0.2759226943805468,0.768581330913202,0.2262724300031862,0,1
665.0,581.0,3.0,837,0.6923543061544142,0.2333328226493266,0.6253301699544539,0.7470782671290289,0,1
470.0,169.0,7.0,202,0.2187138889065392,0.0599433008613082,0.130973742994174,0.6059969672710255,1,0
614.0,495.0,4.0,424,0.8494464062257355,0.0449968212354243,0.7341512590416462,0.3413186459500521,0,1
278.0,721.0,7.0,46,0.4785283699195225,0.9288595498455656,0.3319715047358454,0.465336933939486,1,0
256.0,121.0,6.0,363,0.0136824147606811,0.0815987200048383,0.258591591134784,0.0278522408210744,0,1
755.0,516.0,3.0,395,0.631375326048251,0.4263983568016225,0.548145202728022,0.1746471858963295,0,1
214.0,396.0,9.0,893,0.2959320294366161,0.6638244748527251,0.9653027236303998,0.0504167736022092,0,1
301.0,400.0,6.0,887,0.8903843208552661,0.5768812013112085,0.5639195667556237,0.5002785352077603,0,1
352.0,280.0,4.0,452,0.0693940859041833,0.0898768517361606,0.6009120056590861,0.3409585714355583,0,1
738.0,724.0,9.0,402,0.9172680665776808,0.4065905373594722,0.143281458702641,0.714718833502036,0,1
23.0,444.0,9.0,342,0.2933534214410098,0.5254703073558932,0.69783278550517,0.9002641112020704,1,0
595.0,632.0,7.0,15,0.7921911948016761,0.6763610678727241,0.6796331823951436,0.9459246440320864,0,1
124.0,814.0,7.0,453,0.295824097496536,0.0011120941961874,0.2719545593981987,0.217891379626744,0,1
70.0,383.0,5.0,166,0.6618345851139982,0.633711599765529,0.5934613827047238,0.0162434432094537,0,1
390.0,517.0,5.0,547,0.7287780544506475,0.3235304124854915,0.6650559890066311,0.5565784285021533,0,1
409.0,209.0,5.0,540,0.3427309254279072,0.1345762671041077,0.0944188976604809,0.8315183331122236,1,0
143.0,382.0,2.0,654,0.918397542081558,0.6497880467642996,0.1034341148604833,0.4020272168882407,0,1
